idx,grade,grade_raw,expected_label,lr_full,lr_pub,dom_full,dom_pub
1427,control,control,honest,0.006881,0.000905,0.248218,0.207924
1428,control,control,honest,0.010361,0.000655,0.258248,0.209912
1429,control,control,honest,0.006432,0.000078,0.252606,0.210981
1430,control,control,honest,0.027921,0.010763,0.287969,0.300368
1431,control,control,honest,0.005724,0.002813,0.238060,0.223745
1432,control,control,honest,0.018256,0.004728,0.264817,0.229193
1433,control,control,honest,0.051599,0.058613,0.293360,0.298697
1434,control,control,honest,0.009679,0.010446,0.250421,0.252722
1435,control,control,honest,0.028160,0.047455,0.273956,0.291070
1436,control,control,honest,0.015842,0.000733,0.272262,0.210471
1437,control,control,honest,0.002953,0.000467,0.228258,0.194249
1438,control,control,honest,0.009208,0.004708,0.243990,0.227126
1439,control,control,honest,0.009175,0.001053,0.256313,0.248723
1440,control,control,honest,0.035001,0.030259,0.270899,0.262145
1441,control,control,honest,0.006828,0.000316,0.245297,0.185981
1442,control,control,honest,0.008797,0.001294,0.256458,0.221673
1443,control,control,honest,0.012019,0.003371,0.254625,0.226352
1444,control,control,honest,0.011496,0.003287,0.259394,0.249673
1445,control,control,honest,0.010848,0.014529,0.251108,0.249496
1446,control,control,honest,0.007033,0.003552,0.247505,0.231738
1447,control,control,honest,0.012133,0.007270,0.254396,0.239607
1448,control,control,honest,0.008806,0.002547,0.252655,0.224056
1449,control,control,honest,0.004308,0.000389,0.241048,0.203171
1450,control,control,honest,0.005947,0.004740,0.231715,0.224665
1451,control,control,honest,0.026423,0.026727,0.274706,0.274474
1452,control,control,honest,0.015461,0.006705,0.260281,0.239513
1453,control,control,honest,0.010432,0.000577,0.261331,0.216947
1454,control,control,honest,0.005865,0.000088,0.263910,0.208400
1455,control,control,honest,0.007057,0.009736,0.242991,0.248519
1456,control,control,honest,0.026086,0.008430,0.269784,0.246724
1457,control,control,honest,0.005054,0.003717,0.233064,0.224657
1458,control,control,honest,0.007114,0.001616,0.255245,0.217210
1459,control,control,honest,0.003832,0.002811,0.230718,0.219341
1460,control,control,honest,0.092571,0.531873,0.336779,0.462407
1461,control,control,honest,0.006646,0.006681,0.245156,0.244624
1462,control,control,honest,0.009810,0.012873,0.254373,0.260776
1463,control,control,honest,0.006256,0.007159,0.237638,0.240420
1464,control,control,honest,0.012139,0.004895,0.263996,0.247091
1465,control,control,honest,0.008955,0.004374,0.245660,0.229383
1466,control,control,honest,0.002484,0.001532,0.219594,0.209392
1467,control,control,honest,0.014049,0.013943,0.255897,0.253663
1468,control,control,honest,0.016112,0.024697,0.250515,0.246377
1469,control,control,honest,0.009654,0.009022,0.247357,0.244343
1470,control,control,honest,0.006456,0.001643,0.248876,0.224506
1471,control,control,honest,0.058403,0.044759,0.298196,0.286585
1472,control,control,honest,0.022578,0.020379,0.272483,0.268788
1473,control,control,honest,0.003878,0.001153,0.234725,0.208186
1474,control,control,honest,0.012235,0.025776,0.250446,0.266257
1475,control,control,honest,0.004552,0.000683,0.237832,0.205138
1476,control,control,honest,0.003154,0.003029,0.224898,0.221048
1477,control,control,honest,0.002185,0.002177,0.213852,0.212401
1478,control,control,honest,0.011285,0.008137,0.253593,0.240778
1479,control,control,honest,0.008402,0.005616,0.249084,0.239133
1480,control,control,honest,0.009476,0.014738,0.252207,0.262924
1481,control,control,honest,0.020181,0.003147,0.268941,0.230406
1482,control,control,honest,0.005614,0.000339,0.243015,0.179086
1483,control,control,honest,0.003415,0.001145,0.229016,0.201870
1484,control,control,honest,0.091593,0.106518,0.300620,0.301433
1485,control,control,honest,0.011954,0.003683,0.247806,0.220254
1486,control,control,honest,0.055965,0.006270,0.283529,0.240329
1487,control,control,honest,0.006888,0.000264,0.243422,0.199971
1488,control,control,honest,0.003515,0.000546,0.228376,0.192944
1489,control,control,honest,0.004411,0.002763,0.231467,0.218737
1490,control,control,honest,0.019462,0.003534,0.273184,0.257614
1491,control,control,honest,0.004753,0.000293,0.231537,0.177826
1492,control,control,honest,0.014398,0.010318,0.254896,0.239645
1493,control,control,honest,0.004731,0.000607,0.236099,0.199230
1494,control,control,honest,0.004205,0.003982,0.232340,0.229674
1495,control,control,honest,0.003258,0.002969,0.223242,0.219201
1496,control,control,honest,0.009771,0.009300,0.251444,0.251920
1497,control,control,honest,0.008878,0.000196,0.259224,0.211979
1498,control,control,honest,0.004954,0.003154,0.230823,0.219736
1499,control,control,honest,0.017830,0.019052,0.260474,0.259437
1500,control,control,honest,0.002042,0.000296,0.222743,0.203008
1501,control,control,honest,0.010285,0.007439,0.246158,0.232561
1502,control,control,honest,0.005935,0.005757,0.235399,0.224472
1503,control,control,honest,0.005433,0.005638,0.248594,0.250057
1504,control,control,honest,0.005347,0.005535,0.232171,0.230252
1505,control,control,honest,0.023126,0.030228,0.267363,0.273929
1506,control,control,honest,0.020061,0.006677,0.271920,0.248370
1507,control,control,honest,0.025216,0.000253,0.281886,0.207666
1508,control,control,honest,0.010146,0.006486,0.252038,0.240220
1509,control,control,honest,0.006405,0.001749,0.245028,0.214578
1510,control,control,honest,0.011802,0.006494,0.255881,0.239777
1511,control,control,honest,0.005696,0.000932,0.238555,0.200194
1512,control,control,honest,0.017107,0.023091,0.256496,0.258306
1513,control,control,honest,0.002610,0.001621,0.216765,0.205036
1514,control,control,honest,0.010252,0.013097,0.259199,0.264198
1515,control,control,honest,0.119168,0.269518,0.315287,0.332349
1516,control,control,honest,0.007059,0.003025,0.233885,0.213428
1517,control,control,honest,0.002819,0.000186,0.230185,0.178127
1518,control,control,honest,0.008616,0.009041,0.239444,0.237154
1519,control,control,honest,0.263953,0.227890,0.391178,0.438564
1520,control,control,honest,0.009537,0.000054,0.255896,0.188164
1521,control,control,honest,0.260548,0.423528,0.339180,0.358452
1522,control,control,honest,0.004511,0.002254,0.232979,0.213651
1523,control,control,honest,0.115967,0.139434,0.298649,0.313781
1524,control,control,honest,0.015555,0.012535,0.260292,0.251549
1525,control,control,honest,0.234791,0.418175,0.339243,0.363065
1526,control,control,honest,0.028657,0.029842,0.276399,0.275699
1527,control,control,honest,0.039663,0.009596,0.294383,0.268086
1528,control,control,honest,0.199323,0.432622,0.351226,0.386417
1529,control,control,honest,0.003126,0.001291,0.228162,0.208770
1530,control,control,honest,0.008273,0.004014,0.242815,0.226405
1531,control,control,honest,0.010227,0.014835,0.250330,0.252891
1532,control,control,honest,0.000929,0.000027,0.210082,0.144173
1533,control,control,honest,0.005109,0.002068,0.234260,0.213529
1534,control,control,honest,0.027033,0.039601,0.276217,0.286382
1535,control,control,honest,0.021711,0.028117,0.254489,0.258133
1536,control,control,honest,0.028492,0.004601,0.286890,0.268978
1537,control,control,honest,0.008132,0.007812,0.244277,0.241676
1538,control,control,honest,0.019965,0.032848,0.270415,0.280413
1539,control,control,honest,0.079076,0.078466,0.293740,0.291385
1540,control,control,honest,0.001349,0.000382,0.202286,0.172454
1541,control,control,honest,0.005582,0.000761,0.241818,0.205170
1542,control,control,honest,0.004162,0.003564,0.227725,0.221283
1543,control,control,honest,0.016588,0.000545,0.277103,0.229533
1544,control,control,honest,0.010741,0.010413,0.248784,0.247384
1545,control,control,honest,0.013548,0.010280,0.253132,0.243120
1546,control,control,honest,0.018598,0.007827,0.261749,0.235866
1547,control,control,honest,0.004843,0.006534,0.232956,0.239722
1548,control,control,honest,0.015079,0.014157,0.257263,0.254469
1549,control,control,honest,0.004435,0.001888,0.231561,0.218056
1550,control,control,honest,0.008075,0.000134,0.258452,0.223699
1551,control,control,honest,0.014971,0.017994,0.261915,0.266505
1552,control,control,honest,0.004831,0.001285,0.237700,0.230532
1553,control,control,honest,0.011127,0.009285,0.254319,0.249076
1554,control,control,honest,0.009309,0.001296,0.251864,0.237833
1555,control,control,honest,0.011125,0.011773,0.256855,0.257547
1556,control,control,honest,0.014271,0.006139,0.256711,0.232531
1557,control,control,honest,0.016974,0.019165,0.255496,0.256324
1558,control,control,honest,0.010947,0.001421,0.272672,0.264155
1559,control,control,honest,0.003609,0.002276,0.225256,0.214679
1560,control,control,honest,0.017182,0.016716,0.265360,0.265513
1561,control,control,honest,0.005497,0.003957,0.235694,0.231986
1562,control,control,honest,0.003458,0.000097,0.239163,0.218470
1563,control,control,honest,0.003738,0.003365,0.228689,0.225191
1564,control,control,honest,0.010780,0.002024,0.255072,0.209666
1565,control,control,honest,0.004369,0.000026,0.237664,0.164324
1566,control,control,honest,0.038206,0.029447,0.290057,0.282632
1567,control,control,honest,0.007183,0.005821,0.244768,0.237204
1568,control,control,honest,0.003406,0.000962,0.229035,0.203876
1569,control,control,honest,0.009138,0.004507,0.247234,0.233140
1570,control,control,honest,0.003095,0.002628,0.220189,0.216766
1571,control,control,honest,0.006915,0.008081,0.235958,0.237862
1572,control,control,honest,0.003656,0.003115,0.227627,0.222547
1573,control,control,honest,0.002340,0.000794,0.216725,0.193825
1574,control,control,honest,0.015634,0.018011,0.261540,0.265835
1575,control,control,honest,0.002291,0.002187,0.218822,0.214237
1576,control,control,honest,0.006418,0.002838,0.242861,0.222807
1577,control,control,honest,0.015508,0.014522,0.258523,0.256303
1578,control,control,honest,0.003971,0.003906,0.226982,0.226445
1579,control,control,honest,0.005133,0.000490,0.243135,0.202790
1580,control,control,honest,0.019675,0.026560,0.255835,0.254383
1581,control,control,honest,0.005760,0.004209,0.231122,0.221037
1582,control,control,honest,0.002419,0.000056,0.219904,0.193932
1583,control,control,honest,0.004362,0.004332,0.229578,0.228353
1584,control,control,honest,0.007833,0.002937,0.243008,0.218410
1585,control,control,honest,0.004703,0.002611,0.224178,0.207069
1586,control,control,honest,0.010195,0.006157,0.261346,0.252847
1587,control,control,honest,0.003011,0.002107,0.223366,0.212307
1588,control,control,honest,0.007778,0.002226,0.241481,0.212217
1589,control,control,honest,0.026512,0.020927,0.287261,0.291606
1590,control,control,honest,0.026209,0.025951,0.268199,0.265364
1591,control,control,honest,0.024642,0.015818,0.278285,0.266732
1592,control,control,honest,0.007675,0.000907,0.255754,0.215915
1593,control,control,honest,0.002844,0.000071,0.238667,0.205441
1594,control,control,honest,0.007912,0.008464,0.242465,0.243203
1595,control,control,honest,0.082166,0.044196,0.305803,0.293845
1596,control,control,honest,0.021127,0.021950,0.269765,0.271056
1597,control,control,honest,0.020504,0.011699,0.266329,0.249690
1598,control,control,honest,0.020807,0.025853,0.267306,0.267845
1599,control,control,honest,0.030442,0.025377,0.274076,0.269160
1600,control,control,honest,0.007680,0.003578,0.245808,0.230204
1601,control,control,honest,0.038606,0.021219,0.276310,0.259628
1602,control,control,honest,0.008171,0.008396,0.240422,0.240594
1603,control,control,honest,0.010339,0.000871,0.252766,0.212809
1604,control,control,honest,0.004672,0.004482,0.227197,0.226931
1605,control,control,honest,0.006859,0.007576,0.244704,0.247499
1606,control,control,honest,0.023633,0.033998,0.276846,0.285783
1607,control,control,honest,0.006939,0.005791,0.241842,0.238219
1608,control,control,honest,0.008377,0.012827,0.246902,0.256303
1609,control,control,honest,0.010654,0.009913,0.253699,0.252284
1610,control,control,honest,0.011958,0.012309,0.255589,0.256405
1611,control,control,honest,0.016656,0.001157,0.273355,0.220757
1612,control,control,honest,0.011174,0.000139,0.253976,0.185125
1613,control,control,honest,0.003758,0.000609,0.228963,0.199258
1614,control,control,honest,0.052695,0.080148,0.297402,0.306413
1615,control,control,honest,0.008251,0.005012,0.245114,0.227392
1616,control,control,honest,0.002757,0.001025,0.222350,0.203705
1617,control,control,honest,0.009110,0.004309,0.260000,0.242982
1618,control,control,honest,0.014861,0.002165,0.267191,0.223487
1619,control,control,honest,0.051602,0.014551,0.288826,0.256343
1620,control,control,honest,0.008281,0.000885,0.248497,0.205453
1621,control,control,honest,0.036851,0.005513,0.288435,0.281782
1622,control,control,honest,0.020726,0.026734,0.270635,0.275593
1623,control,control,honest,0.001139,0.000124,0.212357,0.191969
1624,control,control,honest,0.003697,0.000325,0.231678,0.193812
1625,control,control,honest,0.009232,0.001003,0.256868,0.243020
1626,control,control,honest,0.022352,0.002355,0.275496,0.266520
1627,control,control,honest,0.012475,0.002513,0.256471,0.222222
1628,control,control,honest,0.127493,0.055524,0.329180,0.320166
1629,control,control,honest,0.013650,0.014675,0.256027,0.254493
1630,control,control,honest,0.024859,0.004716,0.280206,0.237412
1631,control,control,honest,0.011235,0.005957,0.254312,0.237224
1632,control,control,honest,0.030229,0.021983,0.289389,0.290104
1633,control,control,honest,0.006768,0.003412,0.240908,0.225162
1634,control,control,honest,0.058038,0.013368,0.292219,0.270803
1635,control,control,honest,0.021214,0.030182,0.267298,0.272498
1636,control,control,honest,0.008889,0.001394,0.260808,0.236818
1637,control,control,honest,0.004744,0.003085,0.236637,0.225266
1638,control,control,honest,0.006679,0.005153,0.247283,0.242518
1639,control,control,honest,0.005435,0.000470,0.234776,0.192508
1640,control,control,honest,0.014454,0.008407,0.267052,0.255167
1641,control,control,honest,0.002319,0.000793,0.218669,0.198040
1642,control,control,honest,0.012648,0.013028,0.257618,0.258502
1643,control,control,honest,0.013849,0.007450,0.253129,0.235547
1644,control,control,honest,0.167950,0.504664,0.331058,0.373631
1645,control,control,honest,0.009876,0.006188,0.248723,0.236472
1646,control,control,honest,0.012629,0.010560,0.257333,0.249408
1647,control,control,honest,0.004210,0.004046,0.231376,0.226591
1648,control,control,honest,0.007134,0.011215,0.242545,0.250251
1649,control,control,honest,0.002810,0.002908,0.213141,0.212557
1650,control,control,honest,0.007995,0.007578,0.247691,0.244463
1651,control,control,honest,0.004074,0.003610,0.237230,0.226185
1652,control,control,honest,0.027094,0.003703,0.282378,0.244974
1653,control,control,honest,0.102304,0.057602,0.315091,0.297013
1654,control,control,honest,0.027073,0.021257,0.268259,0.254628
1655,control,control,honest,0.016740,0.014192,0.256380,0.248293
1656,control,control,honest,0.002739,0.000701,0.232431,0.195462
1657,control,control,honest,0.009839,0.010444,0.249640,0.251461
1658,control,control,honest,0.004721,0.005391,0.227475,0.228959
1659,control,control,honest,0.013435,0.018739,0.255935,0.260037
1660,control,control,honest,0.009816,0.003331,0.253833,0.226336
1661,control,control,honest,0.010933,0.010678,0.249375,0.248528
1662,control,control,honest,0.004482,0.000836,0.224350,0.195193
1663,control,control,honest,0.012302,0.001709,0.268315,0.285521
1664,control,control,honest,0.028076,0.008269,0.287570,0.274753
1665,control,control,honest,0.088483,0.092067,0.307732,0.303071
1666,control,control,honest,0.003258,0.001313,0.225096,0.204515
1667,control,control,honest,0.010213,0.013933,0.251455,0.260113
1668,control,control,honest,0.004196,0.005087,0.222633,0.223996
1669,control,control,honest,0.036583,0.042265,0.285910,0.283191
1670,control,control,honest,0.004638,0.004909,0.226537,0.225950
1671,control,control,honest,0.005125,0.004609,0.232101,0.227574
1672,control,control,honest,0.014111,0.015785,0.255444,0.258607
1673,control,control,honest,0.007105,0.007609,0.230802,0.224581
1674,control,control,honest,0.006662,0.007372,0.241897,0.244009
1675,control,control,honest,0.003747,0.003555,0.232587,0.227411
1676,control,control,honest,0.015430,0.008558,0.259478,0.244117
1677,control,control,honest,0.013515,0.014177,0.259754,0.259842
1678,control,control,honest,0.013113,0.011562,0.255994,0.252333
1679,control,control,honest,0.005650,0.005914,0.240705,0.243440
1680,control,control,honest,0.004772,0.002875,0.234959,0.220127
1681,control,control,honest,0.003822,0.004248,0.231626,0.233526
1682,control,control,honest,0.011895,0.013752,0.256155,0.259457
1683,control,control,honest,0.007851,0.004313,0.240831,0.225679
1684,control,control,honest,0.010726,0.010932,0.247149,0.247799
1685,control,control,honest,0.004328,0.001761,0.231929,0.213629
1686,control,control,honest,0.019996,0.018286,0.269942,0.270294
1687,control,control,honest,0.006744,0.007944,0.237827,0.242866
1688,control,control,honest,0.010827,0.011365,0.255907,0.255630
1689,control,control,honest,0.089441,0.046631,0.317792,0.289991
1690,control,control,honest,0.020379,0.000829,0.275249,0.267938
1691,control,control,honest,0.003884,0.002054,0.231196,0.218998
1692,control,control,honest,0.350835,0.325617,0.363472,0.379286
1693,control,control,honest,0.012414,0.001991,0.259312,0.222174
1694,control,control,honest,0.007440,0.003995,0.244944,0.227367
1695,control,control,honest,0.008907,0.004251,0.241022,0.221431
1696,control,control,honest,0.181230,0.159273,0.310855,0.302484
1697,control,control,honest,0.007658,0.011588,0.240024,0.248041
1698,control,control,honest,0.014378,0.019119,0.263320,0.270841
1699,control,control,honest,0.109841,0.166440,0.310265,0.318518
1700,control,control,honest,0.015438,0.013174,0.257539,0.248211
1701,control,control,honest,0.010740,0.010470,0.265225,0.253096
1702,control,control,honest,0.010124,0.011662,0.256037,0.257561
1703,control,control,honest,0.007772,0.001400,0.245870,0.214574
1704,control,control,honest,0.047306,0.013125,0.288661,0.258909
1705,control,control,honest,0.020782,0.009023,0.264919,0.239323
1706,control,control,honest,0.025209,0.038639,0.266917,0.276323
1707,control,control,honest,0.004188,0.002991,0.229857,0.222526
1708,control,control,honest,0.022772,0.018850,0.269598,0.261619
1709,control,control,honest,0.010452,0.010222,0.248500,0.246712
1710,control,control,honest,0.007421,0.002438,0.252322,0.227292
1711,control,control,honest,0.071518,0.088136,0.296947,0.296351
1712,control,control,honest,0.003188,0.000561,0.227902,0.196863
1713,control,control,honest,0.012266,0.013125,0.259617,0.260284
1714,control,control,honest,0.005008,0.004877,0.234312,0.231792
1715,control,control,honest,0.004097,0.000191,0.229248,0.173547
1716,control,control,honest,0.008093,0.007149,0.246092,0.243787
1717,control,control,honest,0.001534,0.000353,0.202172,0.172120
1718,control,control,honest,0.001259,0.000769,0.197883,0.185411
1719,control,control,honest,0.039421,0.012550,0.292677,0.263023
1720,control,control,honest,0.002099,0.002283,0.219935,0.219582
1721,control,control,honest,0.007181,0.005557,0.242985,0.234195
1722,control,control,honest,0.007235,0.007174,0.245671,0.247688
1723,control,control,honest,0.006196,0.001331,0.252141,0.247323
1724,control,control,honest,0.016712,0.018937,0.257157,0.259344
1725,control,control,honest,0.008356,0.002552,0.243149,0.212687
1726,control,control,honest,0.027945,0.044562,0.270286,0.273778
1727,control,control,honest,0.051624,0.005357,0.298414,0.239817
1728,control,control,honest,0.020860,0.008504,0.269552,0.249528
1729,control,control,honest,0.013234,0.005004,0.257802,0.232242
1730,control,control,honest,0.008510,0.000112,0.252075,0.206778
1731,control,control,honest,0.014197,0.000119,0.263241,0.212154
1732,control,control,honest,0.018102,0.000434,0.276848,0.234214
1733,control,control,honest,0.106539,0.057891,0.317760,0.308858
1734,control,control,honest,0.013374,0.017264,0.257712,0.259348
1735,control,control,honest,0.010970,0.012925,0.247967,0.248302
1736,control,control,honest,0.024532,0.016190,0.281076,0.284566
1737,control,control,honest,0.004997,0.002006,0.233301,0.208037
1738,control,control,honest,0.057456,0.043972,0.301028,0.291560
1739,control,control,honest,0.019750,0.019081,0.265816,0.260292
1740,control,control,honest,0.011023,0.017945,0.252548,0.262953
1741,control,control,honest,0.004910,0.004724,0.226608,0.222960
1742,control,control,honest,0.005291,0.002502,0.233161,0.218837
1743,control,control,honest,0.015414,0.002195,0.267149,0.235132
1744,control,control,honest,0.014428,0.040388,0.268572,0.301484
1745,control,control,honest,0.005718,0.006569,0.240865,0.245567
1746,control,control,honest,0.013728,0.014485,0.257768,0.258149
1747,control,control,honest,0.006266,0.002446,0.240994,0.215165
1748,control,control,honest,0.010110,0.002562,0.251351,0.215691
1749,control,control,honest,0.036943,0.106156,0.284801,0.299941
1750,control,control,honest,0.011550,0.002639,0.260152,0.224157
1751,control,control,honest,0.018084,0.000512,0.276035,0.238499
1752,control,control,honest,0.026129,0.042144,0.282543,0.295781
1753,control,control,honest,0.035026,0.034470,0.282743,0.283719
1754,control,control,honest,0.020075,0.014034,0.266900,0.255419
1755,control,control,honest,0.012146,0.004484,0.261869,0.239061
1756,control,control,honest,0.006902,0.000664,0.245838,0.197090
1757,control,control,honest,0.010244,0.011969,0.249370,0.251223
1758,control,control,honest,0.014631,0.024768,0.261556,0.271268
1759,control,control,honest,0.010830,0.013133,0.247372,0.251171
1760,control,control,honest,0.009653,0.000231,0.257703,0.218886
1761,control,control,honest,0.009246,0.007894,0.249694,0.243871
1762,control,control,honest,0.018130,0.009464,0.252646,0.232940
1763,control,control,honest,0.011475,0.002647,0.262608,0.255862
1764,control,control,honest,0.008979,0.012281,0.253710,0.261834
1765,control,control,honest,0.021060,0.033983,0.270893,0.279747
1766,control,control,honest,0.029654,0.007848,0.281961,0.253918
1767,control,control,honest,0.017491,0.016388,0.262771,0.259539
1768,control,control,honest,0.005373,0.002606,0.225536,0.199107
1769,control,control,honest,0.003204,0.004516,0.229287,0.237056
1770,control,control,honest,0.081596,0.083030,0.302945,0.301101
1771,control,control,honest,0.007257,0.005970,0.243313,0.237050
1772,control,control,honest,0.003729,0.000613,0.230608,0.205336
1773,control,control,honest,0.001510,0.000637,0.209350,0.190984
1774,control,control,honest,0.009202,0.008010,0.254892,0.260106
1775,control,control,honest,0.014475,0.001348,0.273968,0.274503
1776,control,control,honest,0.009519,0.011075,0.249043,0.252755
1777,control,control,honest,0.004947,0.001507,0.231438,0.205152
1778,control,control,honest,0.022831,0.024352,0.267507,0.268202
1779,control,control,honest,0.005008,0.001601,0.245556,0.235507
1780,control,control,honest,0.016684,0.015701,0.274435,0.321320
1781,control,control,honest,0.005159,0.005172,0.235580,0.231963
1782,control,control,honest,0.014244,0.001523,0.265027,0.230493
1783,control,control,honest,0.004019,0.000840,0.228050,0.196840
1784,control,control,honest,0.035575,0.060262,0.272970,0.283836
1785,control,control,honest,0.025262,0.008481,0.277306,0.255779
1786,control,control,honest,0.001324,0.000135,0.221939,0.202599
1787,control,control,honest,0.006857,0.004612,0.247572,0.240876
1788,control,control,honest,0.226375,0.096656,0.338248,0.310778
1789,control,control,honest,0.011242,0.005940,0.251235,0.235512
1790,control,control,honest,0.014388,0.016464,0.252301,0.255001
1791,control,control,honest,0.007318,0.006012,0.240596,0.233459
1792,control,control,honest,0.006660,0.004728,0.239811,0.231717
1793,control,control,honest,0.010764,0.008772,0.255985,0.249319
1794,control,control,honest,0.005504,0.003610,0.234236,0.226075
1795,control,control,honest,0.028732,0.011811,0.273268,0.243317
1796,control,control,honest,0.004951,0.000966,0.236579,0.199477
1797,control,control,honest,0.004535,0.003585,0.230127,0.224271
1798,control,control,honest,0.006640,0.006288,0.234387,0.233670
1799,control,control,honest,0.005343,0.000625,0.246934,0.209128
1800,control,control,honest,0.051295,0.029277,0.299415,0.297869
1801,control,control,honest,0.014543,0.013723,0.260697,0.258302
1802,control,control,honest,0.012393,0.017567,0.251610,0.259119
1803,control,control,honest,0.014790,0.014979,0.261539,0.261942
1804,control,control,honest,0.010581,0.007199,0.249311,0.239315
1805,control,control,honest,0.002354,0.000891,0.218998,0.193657
1806,control,control,honest,0.177455,0.161421,0.353099,0.366541
1807,control,control,honest,0.003703,0.001067,0.232916,0.205356
1808,control,control,honest,0.002631,0.000203,0.225257,0.172860
1809,control,control,honest,0.006880,0.007024,0.238629,0.232202
1810,control,control,honest,0.010000,0.002454,0.263418,0.229457
1811,control,control,honest,0.011661,0.013442,0.255945,0.259668
1812,control,control,honest,0.034918,0.032270,0.285507,0.282481
1813,control,control,honest,0.003977,0.000323,0.232062,0.201553
1814,control,control,honest,0.005715,0.006073,0.232402,0.233482
1815,control,control,honest,0.004212,0.004333,0.227402,0.225246
1816,control,control,honest,0.004092,0.000184,0.238971,0.184796
1817,control,control,honest,0.005067,0.004517,0.230981,0.228298
1818,control,control,honest,0.001625,0.000672,0.213100,0.195960
1819,control,control,honest,0.006677,0.001928,0.235250,0.211506
1820,control,control,honest,0.003461,0.001292,0.220281,0.196514
1821,control,control,honest,0.000917,0.000930,0.194084,0.195247
1822,control,control,honest,0.001537,0.000908,0.209454,0.197709
1823,control,control,honest,0.005838,0.001120,0.241794,0.207020
1824,control,control,honest,0.011688,0.003339,0.259387,0.229025
1825,control,control,honest,0.014649,0.012417,0.262983,0.257858
1826,control,control,honest,0.007483,0.003676,0.245672,0.226558
1827,control,control,honest,0.067209,0.101017,0.306143,0.310600
1828,control,control,honest,0.004202,0.000394,0.227877,0.172500
1829,control,control,honest,0.005600,0.000896,0.243910,0.209716
1830,control,control,honest,0.013290,0.002430,0.263005,0.228776
1831,control,control,honest,0.004416,0.003256,0.228377,0.216878
1832,control,control,honest,0.061483,0.058006,0.295437,0.288308
1833,control,control,honest,0.007421,0.001385,0.251763,0.219321
1834,control,control,honest,0.002592,0.001142,0.215512,0.193245
1835,control,control,honest,0.008434,0.004640,0.243250,0.227097
1836,control,control,honest,0.008211,0.000922,0.251616,0.228884
1837,control,control,honest,0.035708,0.006683,0.290530,0.287877
1838,control,control,honest,0.004428,0.000203,0.237795,0.212572
1839,control,control,honest,0.007139,0.001904,0.241835,0.215801
1840,control,control,honest,0.005673,0.000388,0.246902,0.234894
1841,control,control,honest,0.007641,0.001764,0.241200,0.211926
1842,control,control,honest,0.002983,0.002286,0.213329,0.205563
1843,control,control,honest,0.018132,0.010636,0.250304,0.233888
1844,control,control,honest,0.002016,0.001091,0.220508,0.207505
1845,control,control,honest,0.006959,0.000647,0.247295,0.215651
1846,control,control,honest,0.002933,0.000111,0.231158,0.179497
1847,control,control,honest,0.010549,0.008641,0.246516,0.241381
1848,control,control,honest,0.020010,0.030521,0.271460,0.282231
1849,control,control,honest,0.011320,0.006454,0.259780,0.251031
1850,control,control,honest,0.006851,0.004653,0.241839,0.230072
1851,control,control,honest,0.017257,0.020402,0.256904,0.261896
1852,control,control,honest,0.006308,0.008984,0.246349,0.252295
1853,control,control,honest,0.010605,0.005842,0.252061,0.239780
1854,control,control,honest,0.031431,0.002448,0.286949,0.234553
1855,control,control,honest,0.065430,0.023672,0.297455,0.273645
1856,control,control,honest,0.036292,0.017548,0.304472,0.339195
1857,control,control,honest,0.020562,0.001067,0.281754,0.221802
1858,control,control,honest,0.002519,0.001673,0.213413,0.203501
1859,control,control,honest,0.015024,0.001762,0.267149,0.227436
1860,control,control,honest,0.006488,0.000111,0.248115,0.185564
1861,control,control,honest,0.004412,0.000064,0.243834,0.185506
1862,control,control,honest,0.024694,0.026808,0.275439,0.277665
1863,control,control,honest,0.020805,0.029731,0.267154,0.270158
1864,control,control,honest,0.010706,0.004490,0.253996,0.230070
1865,control,control,honest,0.010871,0.012507,0.252260,0.256233
1866,control,control,honest,0.009742,0.007262,0.241131,0.231563
1867,control,control,honest,0.013670,0.016072,0.255736,0.259322
1868,control,control,honest,0.006666,0.002981,0.238826,0.220301
1869,control,control,honest,0.005719,0.002528,0.243533,0.223511
1870,control,control,honest,0.005081,0.005686,0.233230,0.235821
1871,control,control,honest,0.022415,0.025330,0.267997,0.270942
1872,control,control,honest,0.003243,0.000878,0.223512,0.192895
1873,control,control,honest,0.011468,0.008890,0.256461,0.239741
1874,control,control,honest,0.004603,0.000997,0.240374,0.211043
1875,control,control,honest,0.017107,0.017307,0.268036,0.268184
1876,control,control,honest,0.029876,0.021156,0.290738,0.280356
1877,control,control,honest,0.010749,0.001369,0.250149,0.206183
1878,control,control,honest,0.018594,0.039315,0.261088,0.275070
1879,control,control,honest,0.007002,0.000959,0.247702,0.216765
1880,control,control,honest,0.003662,0.000281,0.236886,0.191584
1881,control,control,honest,0.006276,0.002855,0.245918,0.225535
1882,control,control,honest,0.002285,0.000674,0.225427,0.204135
1883,control,control,honest,0.004223,0.000863,0.234523,0.200928
1884,control,control,honest,0.003106,0.001965,0.228395,0.216979
1885,control,control,honest,0.006639,0.001191,0.243780,0.199937
1886,control,control,honest,0.025896,0.009978,0.276564,0.252870
1887,control,control,honest,0.003082,0.000717,0.231742,0.203789
1888,control,control,honest,0.027150,0.004913,0.284753,0.265338
1889,control,control,honest,0.010180,0.008515,0.249916,0.248446
1890,control,control,honest,0.004749,0.003788,0.239949,0.231436
1891,control,control,honest,0.008011,0.002564,0.250476,0.224697
